qid	r1	r2	Controversial question
433209	2.8	3.8	FALSE
433230	3.4	3.6	FALSE
433264	1.0	1.2	FALSE
433294	1.5	1.25	FALSE
433297	2.6	3.2	FALSE
433381	1.8	2.6	FALSE
433390	1.0	1.2	FALSE
433398	1.0	1.4	FALSE
433436	1.8	2.2	FALSE
433507	4.0	4.4	TRUE
433509	2.0	3.8	FALSE
433547	3.4	4.2	FALSE
433560	1.4	1.4	FALSE
433564	1.0	2.0	FALSE
433609	1.2	2.4	FALSE
433616	1.0	1.0	FALSE
433628	2.4	4.2	FALSE
433642	2.2	2.2	FALSE
433675	2.0	3.8	FALSE
433719	3.6	3.8	FALSE
433735	1.8	2.8	FALSE
433769	1.8	3.0	FALSE
433773	1.2	2.2	FALSE
433787	2.0	2.4	FALSE
433805	1.4	3.0	FALSE
433812	3.2	3.4	FALSE
433813	1.0	1.0	FALSE
433829	1.4	3.6	FALSE
433849	1.0	2.8	FALSE
433867	2.2	3.8	FALSE
433877	1.0	1.75	FALSE
433893	4.8	5.0	TRUE
433904	1.6	1.8	FALSE
433918	3.0	4.2	FALSE
433934	1.0	3.4	FALSE
433939	1.6	3.2	FALSE
434070	3.0	3.4	FALSE
434074	1.2	1.8	FALSE
434091	1.2	2.2	FALSE
434124	4.4	4.8	TRUE
434137	1.2	1.8	FALSE
434149	3.2	4.0	FALSE
434153	1.8	2.4	FALSE
434170	4.4	4.4	TRUE
434212	2.6	3.2	FALSE
434247	1.6	2.2	FALSE
434254	1.0	1.6	FALSE
434262	2.4	3.2	FALSE
434303	1.6	2.8	FALSE
434309	1.4	1.8	FALSE
434343	1.4	2.0	FALSE
434371	4.0	4.6	TRUE
434373	3.8	4.2	FALSE
434381	1.6666666666666700	3.0	FALSE
434412	1.0	1.8	FALSE
434427	3.6	4.0	FALSE
434442	3.8	4.2	FALSE
434457	3.6	4.2	FALSE
434464	2.0	2.4	FALSE
434501	1.4	2.4	FALSE
434509	4.4	5.0	TRUE
434538	2.2	3.4	FALSE
434554	1.2	2.2	FALSE
434580	1.0	1.5	FALSE
434593	3.2	3.8	FALSE
434634	2.8	2.8	FALSE
434640	1.6	2.8	FALSE
434690	2.6	3.4	FALSE
434692	2.6	2.8	FALSE
434696	1.2	2.4	FALSE
434705	3.4	4.2	FALSE
434710	2.25	3.25	FALSE
434751	1.2	1.8	FALSE
434791	2.2	3.6	FALSE
434796	1.2	3.4	FALSE
434802	1.0	2.4	FALSE
434814	3.8	4.2	FALSE
434833	2.6	3.4	FALSE
434859	1.2	3.0	FALSE
434883	3.2	3.2	FALSE
434931	2.0	3.6	FALSE
434974	1.75	2.25	FALSE
435007	1.2	2.4	FALSE
435039	3.2	3.2	FALSE
435050	1.6	3.0	FALSE
435056	3.25	4.25	FALSE
435074	2.6	3.6	FALSE
435105	1.6	2.6	FALSE
435126	1.2	1.8	FALSE
435152	1.6	1.8	FALSE
435176	1.0	3.0	FALSE
435213	2.0	1.6	FALSE
435227	3.0	4.0	FALSE
435229	1.2	1.2	FALSE
435314	1.4	2.4	FALSE
435323	3.2	3.4	FALSE
435390	2.6	3.2	FALSE
435393	1.4	2.4	FALSE
435423	2.8	3.6	FALSE
435434	1.2	2.2	FALSE
435442	3.4	4.4	FALSE
435523	1.4	2.2	FALSE
435536	1.0	1.2	FALSE
435541	1.6	3.2	FALSE
435554	2.2	2.6	FALSE
435556	1.75	2.75	FALSE
435575	2.6	3.2	FALSE
435585	2.4	3.8	FALSE
435636	3.8	4.8	FALSE
435642	1.0	1.0	FALSE
435648	1.4	2.2	FALSE
435662	1.4	2.8	FALSE
435669	2.4	3.6	FALSE
435728	1.6	2.2	FALSE
435738	2.2	2.4	FALSE
435754	2.4	3.6	FALSE
435759	2.5	4.0	FALSE
435802	3.6	4.6	FALSE
435819	3.6	4.4	FALSE
435874	4.0	4.4	TRUE
435919	1.8	1.8	FALSE
435933	1.0	1.8	FALSE
435948	2.6	3.0	FALSE
435953	1.4	2.6	FALSE
435955	2.0	4.0	FALSE
435961	1.2	2.8	FALSE
435992	2.6	4.0	FALSE
436036	1.0	3.0	FALSE
436040	1.6	2.2	FALSE
436061	1.0	2.2	FALSE
436122	1.4	1.4	FALSE
436124	3.0	3.2	FALSE
436145	1.2	1.8	FALSE
436159	4.8	5.0	TRUE
436206	1.0	3.5	FALSE
436263	1.0	1.0	FALSE
436269	1.0	1.6666666666666700	FALSE
436287	3.2	3.0	FALSE
436291	2.4	3.0	FALSE
436294	1.2	2.4	FALSE
436311	2.6	3.2	FALSE
436315	3.2	4.0	FALSE
436377	1.0	2.2	FALSE
436386	1.0	2.5	FALSE
436412	4.0	4.0	TRUE
436419	4.0	4.4	TRUE
436432	1.2	2.0	FALSE
436438	1.0	3.0	FALSE
436461	1.0	1.6	FALSE
436464	2.4	3.2	FALSE
436466	3.0	3.8	FALSE
436481	1.2	2.8	FALSE
436498	1.0	1.6	FALSE
436502	1.2	1.4	FALSE
436533	1.6	2.6	FALSE
436550	1.5	2.0	FALSE
436561	1.4	1.8	FALSE
436578	1.4	1.4	FALSE
436606	3.6	4.4	FALSE
436617	1.2	2.4	FALSE
436623	1.3333333333333300	1.6666666666666700	FALSE
436629	1.4	3.0	FALSE
436641	3.4	4.2	FALSE
436666	3.0	3.4	FALSE
436674	1.0	2.5	FALSE
436684	2.8	2.0	FALSE
436718	3.6	3.8	FALSE
436731	1.0	1.6	FALSE
436753	3.0	3.6	FALSE
436762	3.6	4.4	FALSE
436792	4.0	5.0	TRUE
436805	1.0	1.0	FALSE
436834	1.0	2.4	FALSE
436838	1.3333333333333300	1.3333333333333300	FALSE
436849	2.4	3.2	FALSE
436861	1.0	1.75	FALSE
436877	4.2	2.8	FALSE
436895	4.0	4.6	TRUE
436901	1.8	3.0	FALSE
436935	1.4	3.2	FALSE
436940	1.8	3.2	FALSE
436954	1.0	1.75	FALSE
437026	2.6	4.0	FALSE
437152	1.6	3.0	FALSE
437172	1.0	3.0	FALSE
437197	1.0	1.4	FALSE
437221	2.5	4.0	FALSE
437225	1.75	3.0	FALSE
437230	3.6	3.6	FALSE
437244	2.8	3.0	FALSE
437246	3.2	3.2	FALSE
437301	2.2	2.4	FALSE
437344	1.2	2.2	FALSE
437361	3.4	4.4	FALSE
437378	2.6	4.0	FALSE
437381	2.25	2.5	FALSE
437383	3.2	3.8	FALSE
437399	1.2	2.0	FALSE
437461	1.4	3.0	FALSE
437467	1.0	1.3333333333333300	FALSE
437492	1.0	1.2	FALSE
437500	2.2	3.6	FALSE
437519	2.0	3.0	FALSE
437548	1.2	2.6	FALSE
437550	2.2	3.8	FALSE
437562	1.0	2.0	FALSE
437603	2.2	2.6	FALSE
437622	1.2	1.2	FALSE
437631	1.6	2.8	FALSE
437640	1.0	2.8	FALSE
437676	3.0	2.8	FALSE
437711	1.6	2.6	FALSE
437713	3.8	4.0	FALSE
437727	1.2	2.0	FALSE
437742	1.2	2.6	FALSE
437744	1.0	1.8	FALSE
437775	3.2	4.2	FALSE
437787	2.6	3.6	FALSE
437816	3.2	4.6	FALSE
437826	3.2	3.8	FALSE
437834	4.4	4.4	TRUE
437889	3.6	3.6	FALSE
437904	3.2	3.6	FALSE
437931	1.2	3.2	FALSE
437941	1.2	2.2	FALSE
437956	3.2	3.8	FALSE
438020	1.0	1.8	FALSE
438058	1.6	1.6	FALSE
438069	1.2	1.2	FALSE
438072	1.0	2.0	FALSE
438101	1.6	3.6	FALSE
438119	1.8	3.2	FALSE
438143	2.6	3.0	FALSE
438197	3.2	4.4	FALSE
438223	1.0	1.0	FALSE
438227	3.0	4.2	FALSE
438236	1.0	2.0	FALSE
438240	1.0	1.6	FALSE
438254	1.2	2.8	FALSE
438256	4.2	4.8	TRUE
438297	3.2	4.0	FALSE
438308	4.0	4.2	TRUE
438346	1.3333333333333300	4.0	FALSE
438358	3.2	4.0	FALSE
438378	1.2	2.6	FALSE
438387	1.4	3.0	FALSE
438389	1.25	3.0	FALSE
438392	1.0	1.5	FALSE
438419	2.4	4.4	FALSE
438421	2.2	2.2	FALSE
438423	1.2	1.4	FALSE
438453	3.4	3.6	FALSE
438458	2.8	3.6	FALSE
438463	3.0	4.2	FALSE
438468	3.2	3.6	FALSE
438489	2.2	2.0	FALSE
438528	2.4	2.6	FALSE
438533	4.0	4.2	TRUE
438537	1.2	1.8	FALSE
438545	1.0	1.8	FALSE
438560	1.4	2.6	FALSE
438567	3.2	3.8	FALSE
438588	1.0	1.6	FALSE
438605	3.0	4.2	FALSE
438609	2.6	3.0	FALSE
438617	1.4	2.2	FALSE
438654	1.0	1.0	FALSE
438671	1.6	2.6	FALSE
438741	1.0	2.2	FALSE
438786	1.0	1.0	FALSE
438813	2.0	2.8	FALSE
438815	3.0	4.4	FALSE
438829	1.0	1.5	FALSE
438842	3.8	4.0	FALSE
438854	2.4	3.2	FALSE
438948	2.0	3.4	FALSE
438978	1.2	3.4	FALSE
439000	1.6	2.2	FALSE
439005	2.0	2.2	FALSE
439025	1.0	1.0	FALSE
439041	2.2	3.0	FALSE
439057	3.8	4.4	FALSE
439068	1.75	2.0	FALSE
439071	4.0	4.8	TRUE
439075	2.8	4.0	FALSE
439081	3.4	4.8	FALSE
439126	2.0	3.0	FALSE
439172	4.0	4.2	TRUE
439175	1.75	2.25	FALSE
439246	1.0	2.8	FALSE
439261	1.0	1.2	FALSE
439287	1.0	2.0	FALSE
439321	2.8	4.0	FALSE
439352	1.6	2.0	FALSE
439358	1.8	2.4	FALSE
439397	1.6	2.2	FALSE
439409	3.0	4.0	FALSE
439420	2.8	3.4	FALSE
439428	2.8	3.8	FALSE
439434	1.0	1.8	FALSE
439443	1.6	2.8	FALSE
439476	3.0	3.8	FALSE
439508	1.4	1.6	FALSE
439510	3.8	3.8	FALSE
439522	3.0	3.0	FALSE
439525	1.0	2.2	FALSE
439530	2.2	4.0	FALSE
439560	1.0	1.2	FALSE
439639	2.75	3.5	FALSE
439651	1.6	2.0	FALSE
439670	4.8	4.8	TRUE
439676	2.4	2.8	FALSE
439693	1.0	1.8	FALSE
439700	1.0	2.2	FALSE
439748	1.6	2.4	FALSE
439752	1.2	1.8	FALSE
439831	1.6	3.2	FALSE
439846	2.2	3.4	FALSE
439862	1.8	2.4	FALSE
439866	1.8	2.4	FALSE
439877	1.0	2.0	FALSE
439918	2.4	4.0	FALSE
439942	1.0	2.0	FALSE
439955	3.4	4.6	FALSE
439974	1.8	3.0	FALSE
439982	1.2	1.4	FALSE
440023	2.75	4.25	FALSE
440025	1.6	2.4	FALSE
440037	2.0	3.2	FALSE
440049	3.2	3.8	FALSE
440088	1.0	2.4	FALSE
440108	2.6	2.8	FALSE
440117	2.0	2.6	FALSE
440143	1.4	3.6	FALSE
440150	1.25	1.75	FALSE
440152	3.8	4.0	FALSE
440155	2.25	3.5	FALSE
440174	1.0	2.0	FALSE
440189	3.8	4.4	FALSE
440200	4.2	5.0	TRUE
440227	1.6	2.8	FALSE
440239	2.2	3.6	FALSE
440270	2.6	3.8	FALSE
440288	3.4	3.6	FALSE
440310	2.0	3.75	FALSE
440318	1.2	1.2	FALSE
440320	1.8	1.8	FALSE
440332	1.0	2.2	FALSE
440347	1.6	3.0	FALSE
440349	2.2	3.2	FALSE
440369	3.0	4.0	FALSE
440374	3.75	4.0	FALSE
440402	1.4	1.8	FALSE
440419	1.4	3.2	FALSE
440423	2.2	3.8	FALSE
440462	1.2	3.0	FALSE
440473	2.4	3.4	FALSE
440517	1.4	2.6	FALSE
440526	1.2	2.4	FALSE
440532	3.2	3.2	FALSE
440547	3.4	3.8	FALSE
440549	1.0	2.5	FALSE
440566	2.6	4.2	FALSE
440586	1.4	1.8	FALSE
440613	2.4	3.4	FALSE
440642	1.6	3.2	FALSE
440688	1.4	3.0	FALSE
440691	1.6	2.2	FALSE
440749	1.0	1.8	FALSE
440806	1.2	1.8	FALSE
440819	3.2	4.4	FALSE
440829	1.0	1.4	FALSE
440862	3.8	4.2	FALSE
440864	1.5	2.5	FALSE
440940	1.0	1.0	FALSE
440949	2.2	2.4	FALSE
440953	1.6	2.4	FALSE
440958	2.8	3.4	FALSE
440960	1.0	1.25	FALSE
440974	1.25	1.75	FALSE
440976	4.0	4.2	TRUE
440983	2.4	2.4	FALSE
440986	1.6	2.4	FALSE
441047	1.0	1.8	FALSE
441085	1.0	1.4	FALSE
441120	2.6	2.6	FALSE
441153	1.0	2.6	FALSE
441162	1.0	1.0	FALSE
441164	3.6	3.8	FALSE
441205	1.8	3.0	FALSE
441234	1.0	1.4	FALSE
441235	1.0	1.2	FALSE
441240	3.0	3.6	FALSE
441259	2.0	3.6	FALSE
441260	3.2	4.0	FALSE
441270	2.8	4.0	FALSE
441288	2.4	3.6	FALSE
441307	2.0	3.0	FALSE
441322	2.5	4.0	FALSE
441329	4.8	5.0	TRUE
441420	2.0	3.4	FALSE
441429	4.0	4.2	TRUE
441472	2.8	4.2	FALSE
441526	3.4	4.4	FALSE
441538	1.25	1.25	FALSE
441572	1.0	3.333333333333330	FALSE
441594	3.2	4.0	FALSE
441596	1.0	2.0	FALSE
441619	1.2	2.4	FALSE
441646	1.0	1.3333333333333300	FALSE
441692	1.0	1.25	FALSE
441700	3.2	3.6	FALSE
441750	1.0	1.4	FALSE
441754	1.5	1.5	FALSE
441758	3.0	4.2	FALSE
441775	3.2	4.0	FALSE
441799	2.2	4.2	FALSE
441861	1.2	3.6	FALSE
441905	3.2	4.4	FALSE
441926	1.8	2.6	FALSE
441937	1.0	1.6	FALSE
441948	1.0	1.25	FALSE
441968	2.0	1.8	FALSE
441984	1.8	3.8	FALSE
442001	1.6	1.8	FALSE
442007	4.0	4.4	TRUE
442030	1.2	2.0	FALSE
442031	2.4	3.8	FALSE
442048	2.0	3.4	FALSE
442056	2.2	3.4	FALSE
442064	1.0	1.8	FALSE
442084	1.0	1.2	FALSE
442085	1.2	3.6	FALSE
442116	2.4	3.8	FALSE
442119	1.6	2.2	FALSE
442130	2.4	3.2	FALSE
442178	1.4	2.6	FALSE
442239	4.0	4.4	TRUE
442291	1.0	1.4	FALSE
442317	1.2	2.2	FALSE
442355	1.0	1.2	FALSE
442407	3.0	4.2	FALSE
442440	3.0	3.4	FALSE
442444	1.6	2.4	FALSE
442448	2.0	3.5	FALSE
442461	2.6	2.8	FALSE
442463	1.0	1.2	FALSE
442466	1.0	2.8	FALSE
442490	2.0	3.6	FALSE
442493	2.8	4.2	FALSE
442509	4.0	4.6	TRUE
442566	2.4	3.2	FALSE
442582	3.6	4.4	FALSE
442588	4.2	4.2	TRUE
442618	2.4	3.2	FALSE
442621	1.0	2.0	FALSE
442646	3.6	4.4	FALSE
442674	3.0	4.2	FALSE
442697	2.4	3.4	FALSE
442715	1.6	2.2	FALSE
442719	1.6	2.8	FALSE
442759	3.0	3.4	FALSE
442783	1.0	2.5	FALSE
442810	2.4	3.6	FALSE
442849	1.0	1.2	FALSE
442881	1.25	1.75	FALSE
442942	2.0	3.4	FALSE
442976	1.2	2.8	FALSE
442983	4.6	4.8	TRUE
442986	2.333333333333330	4.0	FALSE
442995	1.2	1.6	FALSE
443002	1.6	2.6	FALSE
443009	3.2	4.2	FALSE
443020	3.2	3.8	FALSE
443044	1.25	2.0	FALSE
443045	3.2	4.0	FALSE
443070	1.0	1.75	FALSE
443071	3.4	3.8	FALSE
443091	2.2	3.4	FALSE
443096	1.0	1.0	FALSE
443107	2.8	3.6	FALSE
443144	1.2	2.6	FALSE
443146	1.4	3.2	FALSE
443160	1.6	3.0	FALSE
443177	1.8	2.8	FALSE
443199	1.25	1.25	FALSE
443210	3.0	3.6	FALSE
443218	2.4	3.6	FALSE
443219	1.2	1.8	FALSE
443224	2.0	3.8	FALSE
443233	2.4	2.6	FALSE
443261	1.0	1.2	FALSE
443264	2.8	3.2	FALSE
443283	1.0	1.0	FALSE
443307	3.8	4.4	FALSE
443346	4.2	4.4	TRUE
443388	1.4	3.0	FALSE
443390	1.8	2.8	FALSE
443417	4.0	4.6	TRUE
443421	3.0	3.4	FALSE
443436	1.0	2.333333333333330	FALSE
443441	1.8	2.6	FALSE
443453	2.8	3.0	FALSE
443467	1.0	2.6	FALSE
443532	3.0	4.4	FALSE
443543	3.6	4.0	FALSE
443565	1.2	2.4	FALSE
443577	1.2	1.4	FALSE
443625	1.4	1.2	FALSE
443665	2.2	3.4	FALSE
443672	2.6	3.6	FALSE
443690	3.0	3.2	FALSE
443758	2.6	3.8	FALSE
443791	1.0	1.6	FALSE
443806	1.0	1.2	FALSE
443808	1.8	2.0	FALSE
443817	2.0	2.4	FALSE
443825	1.0	2.4	FALSE
443833	2.8	4.0	FALSE
443848	1.0	2.75	FALSE
443861	1.2	1.6	FALSE
443900	1.6	3.2	FALSE
443903	4.75	4.75	TRUE
443913	2.4	3.8	FALSE
443924	1.0	2.8	FALSE
443929	1.6	2.0	FALSE
443931	3.6	4.4	FALSE
443961	2.8	3.8	FALSE
444068	1.2	2.0	FALSE
444070	1.25	1.5	FALSE
444083	3.0	3.8	FALSE
444117	2.4	2.2	FALSE
444123	2.8	4.4	FALSE
444190	1.0	1.8	FALSE
444196	2.8	4.4	FALSE
444212	2.6	3.6	FALSE
444263	2.8	3.6	FALSE
444276	1.2	2.6	FALSE
444284	2.6	3.6	FALSE
444317	2.0	3.8	FALSE
444323	3.2	3.8	FALSE
444342	1.0	1.8	FALSE
444352	2.6	2.6	FALSE
444368	4.6	4.6	TRUE
444376	1.2	3.2	FALSE
444377	1.2	2.0	FALSE
444402	2.0	2.8	FALSE
444411	1.4	2.8	FALSE
444420	2.0	3.0	FALSE
444425	1.0	1.4	FALSE
444429	3.0	3.5	FALSE
444446	1.6	1.6	FALSE
444461	3.2	3.4	FALSE
444466	1.8	4.0	FALSE
444534	1.6	1.6	FALSE
444540	3.8	4.2	FALSE
444567	1.4	2.4	FALSE
444569	1.0	1.6	FALSE
444599	3.0	2.8	FALSE
444601	2.4	3.0	FALSE
444642	2.6	3.6	FALSE
444699	3.2	4.2	FALSE
444729	1.8	3.4	FALSE
444762	1.0	1.0	FALSE
444780	1.6	3.2	FALSE
444840	1.0	1.75	FALSE
444858	1.0	2.0	FALSE
444869	1.0	2.0	FALSE
444917	5.0	5.0	TRUE
444935	1.8	3.2	FALSE
444936	1.0	1.0	FALSE
444971	1.2	2.0	FALSE
444977	1.0	2.0	FALSE
444994	1.2	1.2	FALSE
445019	2.4	3.0	FALSE
445024	1.6	2.6	FALSE
445037	1.0	1.5	FALSE
445058	4.6	4.2	TRUE
445062	1.0	2.333333333333330	FALSE
445103	1.0	1.0	FALSE
445117	1.0	2.0	FALSE
445121	3.2	3.4	FALSE
445153	1.0	1.6	FALSE
445176	1.0	2.0	FALSE
445196	3.4	3.6	FALSE
445198	1.8	3.2	FALSE
445207	1.6	2.4	FALSE
445210	2.6	3.4	FALSE
445235	2.8	3.0	FALSE
445267	1.0	1.75	FALSE
445298	1.2	2.0	FALSE
445314	1.0	1.0	FALSE
445327	1.0	1.2	FALSE
445335	2.0	3.0	FALSE
445341	2.4	3.4	FALSE
445349	1.0	2.8	FALSE
445355	2.4	2.8	FALSE
445361	1.25	1.25	FALSE
445371	2.2	3.8	FALSE
445388	3.4	4.4	FALSE
445408	1.2	2.6	FALSE
445430	1.0	1.0	FALSE
445451	3.4	3.4	FALSE
445485	1.2	4.0	FALSE
445497	4.75	4.75	TRUE
445498	3.4	4.6	FALSE
445528	1.0	1.8	FALSE
445535	2.6	3.8	FALSE
445590	1.0	1.0	FALSE
445619	2.8	3.6	FALSE
445635	1.4	1.6	FALSE
445712	1.2	2.4	FALSE
445715	2.0	3.2	FALSE
445730	3.0	4.4	FALSE
445756	2.2	3.6	FALSE
445780	2.6	3.8	FALSE
445800	1.4	3.0	FALSE
445804	3.0	3.8	FALSE
445856	1.4	2.4	FALSE
445892	1.6	3.2	FALSE
445921	1.5	2.25	FALSE
445931	2.2	3.2	FALSE
445958	2.0	2.2	FALSE
446006	1.75	2.5	FALSE
446050	1.75	2.75	FALSE
446057	3.6	4.2	FALSE
446087	2.6	4.0	FALSE
446096	3.6	4.4	FALSE
446098	1.2	2.8	FALSE
446131	2.0	2.2	FALSE
446177	2.0	3.0	FALSE
446193	1.6	1.6	FALSE
446195	1.75	2.0	FALSE
446213	3.8	4.6	FALSE
446269	2.8	3.4	FALSE
446288	1.4	2.0	FALSE
446334	1.5	1.75	FALSE
446354	3.4	4.0	FALSE
446361	2.4	3.8	FALSE
446373	1.2	2.4	FALSE
446449	3.2	4.2	FALSE
446464	2.25	3.25	FALSE
446482	1.4	3.0	FALSE
446519	2.2	2.6	FALSE
446551	2.25	2.5	FALSE
446560	1.0	1.5	FALSE
446635	4.4	4.6	TRUE
446647	1.2	3.8	FALSE
446679	1.8	3.0	FALSE
446698	3.2	3.6	FALSE
446716	2.0	3.0	FALSE
446720	1.0	2.4	FALSE
446724	3.6	3.8	FALSE
446731	2.0	2.4	FALSE
446733	1.0	1.6666666666666700	FALSE
446735	2.6	3.6	FALSE
446747	1.0	2.0	FALSE
446749	4.2	4.8	TRUE
446760	3.4	3.6	FALSE
446783	1.3333333333333300	3.0	FALSE
446893	1.25	2.25	FALSE
446974	5.0	5.0	TRUE
447027	2.8	3.6	FALSE
447033	3.0	3.8	FALSE
447047	2.6	3.4	FALSE
447059	3.6	4.4	FALSE
447060	3.8	4.4	FALSE
447070	3.8	4.2	FALSE
447083	1.6	2.4	FALSE
447110	1.6	3.2	FALSE
447111	1.0	1.8	FALSE
447151	2.8	3.2	FALSE
447169	1.4	1.6	FALSE
447189	1.0	3.333333333333330	FALSE
447200	1.0	2.6666666666666700	FALSE
447261	4.4	4.2	TRUE
447313	1.0	1.4	FALSE
447385	1.0	1.75	FALSE
447386	2.0	2.8	FALSE
447400	1.4	2.2	FALSE
447439	2.0	3.4	FALSE
447461	1.0	2.8	FALSE
447469	2.6	3.2	FALSE
447479	1.0	2.2	FALSE
447487	4.0	4.8	TRUE
447507	1.8	2.0	FALSE
447531	1.2	2.0	FALSE
447621	3.4	4.0	FALSE
447631	3.6	4.4	FALSE
447657	2.0	2.4	FALSE
447681	1.6	3.0	FALSE
447704	1.0	1.2	FALSE
447717	2.6	3.4	FALSE
447718	3.4	4.2	FALSE
447726	1.3333333333333300	2.333333333333330	FALSE
447742	1.0	2.4	FALSE
447761	1.0	1.25	FALSE
447774	4.2	4.2	TRUE
447787	1.6	2.2	FALSE
447794	3.2	4.2	FALSE
447808	1.0	1.2	FALSE
447821	2.333333333333330	2.333333333333330	FALSE
447831	2.75	2.5	FALSE
447877	1.25	2.25	FALSE
447890	2.2	2.2	FALSE
447895	1.4	2.2	FALSE
447904	1.5	3.0	FALSE
447910	1.25	1.5	FALSE
447931	1.2	2.4	FALSE
447935	1.2	2.6	FALSE
447940	1.75	2.0	FALSE
447985	4.6	4.8	TRUE
447989	1.8	3.2	FALSE
447999	1.0	1.3333333333333300	FALSE
448005	3.8	4.2	FALSE
448007	1.0	1.6	FALSE
448025	1.0	1.6666666666666700	FALSE
448029	2.0	4.0	FALSE
448082	1.0	2.0	FALSE
448124	2.2	2.6	FALSE
448163	1.6	3.2	FALSE
448164	4.0	4.8	TRUE
448165	1.4	1.2	FALSE
448195	1.4	2.6	FALSE
448206	1.2	3.0	FALSE
448221	1.2	1.8	FALSE
448223	2.4	3.0	FALSE
448231	3.2	4.0	FALSE
448290	1.2	2.0	FALSE
448300	3.8	3.8	FALSE
448316	2.0	2.75	FALSE
448341	1.0	1.8	FALSE
448345	3.0	4.0	FALSE
448375	1.4	2.4	FALSE
448387	2.8	3.8	FALSE
448400	2.5	2.75	FALSE
448413	3.6	4.4	FALSE
448448	1.6	3.0	FALSE
448481	3.6	4.4	FALSE
448487	4.2	4.8	TRUE
448535	1.2	2.6	FALSE
448542	1.0	4.0	FALSE
448557	3.2	3.8	FALSE
448624	2.2	3.0	FALSE
448632	1.0	1.2	FALSE
448649	2.8	4.0	FALSE
448665	3.8	3.8	FALSE
448680	2.6	3.6	FALSE
448705	3.6	3.6	FALSE
448755	1.0	1.2	FALSE
448761	1.0	2.75	FALSE
448766	1.4	1.6	FALSE
448821	1.2	1.8	FALSE
448823	1.6	3.2	FALSE
448826	1.0	1.0	FALSE
448832	2.6	4.2	FALSE
448843	2.4	2.4	FALSE
448872	3.4	4.0	FALSE
448879	1.0	1.2	FALSE
448888	2.0	2.0	FALSE
448972	1.2	1.2	FALSE
448989	2.2	3.4	FALSE
449001	1.2	1.8	FALSE
449022	1.8	2.2	FALSE
449057	2.4	3.0	FALSE
449083	2.2	3.2	FALSE
449149	1.0	1.25	FALSE
449151	1.3333333333333300	2.333333333333330	FALSE
449154	2.2	4.2	FALSE
449186	1.8	2.6	FALSE
449235	3.6	4.2	FALSE
449273	1.8	2.4	FALSE
449283	4.0	4.4	TRUE
449288	1.0	1.6	FALSE
449291	1.2	1.4	FALSE
449294	3.0	3.8	FALSE
449315	1.25	1.25	FALSE
449324	3.6	4.4	FALSE
449346	1.2	2.0	FALSE
449382	1.5	3.25	FALSE
449383	1.25	2.75	FALSE
449389	1.0	1.6	FALSE
449418	1.8	3.0	FALSE
449487	1.4	3.4	FALSE
449503	1.6	3.0	FALSE
449508	4.0	4.4	TRUE
449519	1.6	2.2	FALSE
449561	4.6	4.6	TRUE
449584	2.4	2.6	FALSE
449635	2.4	3.0	FALSE
449663	3.6	4.2	FALSE
449679	4.8	4.8	TRUE
449685	1.2	2.4	FALSE
449687	2.2	3.2	FALSE
449698	1.0	1.0	FALSE
449710	2.8	2.8	FALSE
449719	1.6	2.6	FALSE
449736	1.2	1.4	FALSE
449747	1.2	2.0	FALSE
449777	1.3333333333333300	1.3333333333333300	FALSE
449787	2.75	3.75	FALSE
449829	3.0	4.4	FALSE
449832	2.0	3.2	FALSE
449843	2.8	4.0	FALSE
449845	2.0	2.8	FALSE
449854	1.0	1.5	FALSE
449869	2.6	3.8	FALSE
449889	1.8	2.6	FALSE
449922	3.4	4.4	FALSE
449946	2.4	2.4	FALSE
450037	2.6	3.0	FALSE
450080	1.0	2.8	FALSE
450101	1.5	2.25	FALSE
450123	2.0	2.6	FALSE
450124	2.0	3.0	FALSE
450160	3.0	3.4	FALSE
450162	1.25	2.25	FALSE
450194	1.0	1.8	FALSE
450200	1.6	2.2	FALSE
450216	2.0	3.0	FALSE
450218	3.8	4.6	FALSE
450223	1.2	1.4	FALSE
450240	1.8	3.2	FALSE
450243	3.8	4.0	FALSE
450275	1.2	3.0	FALSE
450287	1.6	2.2	FALSE
450309	2.6	4.2	FALSE
450347	1.0	1.4	FALSE
450351	1.0	1.4	FALSE
450373	3.0	3.8	FALSE
450382	3.0	3.2	FALSE
450388	4.0	4.8	TRUE
450421	1.2	1.8	FALSE
450443	1.6	2.6	FALSE
450445	2.6	3.0	FALSE
450465	2.6	3.8	FALSE
450477	3.0	3.0	FALSE
450481	2.2	2.8	FALSE
450526	1.4	2.2	FALSE
450528	2.4	3.4	FALSE
450543	1.4	3.2	FALSE
450545	1.4	2.8	FALSE
450550	2.0	2.4	FALSE
450557	2.0	2.6	FALSE
450562	1.0	1.5	FALSE
450584	3.2	4.0	FALSE
450602	3.0	4.0	FALSE
450604	3.2	4.2	FALSE
450644	1.2	2.2	FALSE
450651	1.0	1.6	FALSE
450664	1.6	2.2	FALSE
450691	2.6	3.8	FALSE
450697	2.4	3.8	FALSE
450703	3.2	4.0	FALSE
450754	3.8	3.8	FALSE
450785	2.6	3.2	FALSE
450803	1.0	1.6	FALSE
450815	3.2	3.6	FALSE
450819	4.6	4.4	TRUE
450839	3.2	4.0	FALSE
450877	1.6	2.0	FALSE
450985	3.8	4.0	FALSE
451058	2.0	4.2	FALSE
451060	1.6	3.4	FALSE
451068	3.4	3.8	FALSE
451087	1.6	1.4	FALSE
